timestamp;gpu_usage
1750378396;77.03
1750378397;37.14
1750378399;55.61
1750378400;38.85
1750378401;37.9
1750378402;3.38
1750378403;44.28
1750378404;51.52
1750378405;12.57
1750378406;24.58
1750378407;68.8
1750378408;71.46
1750378409;10.76
1750378410;29.61
1750378411;88.01
1750378413;52.37
1750378414;7.22
1750378415;75.89
1750378416;31.54
1750378417;40.24
1750378418;76.28
1750378419;13.47
1750378421;74.16
1750378423;66.74
1750378424;34.34
1750378426;36.03
1750378427;40.98
1750378428;67.56
1750378429;1.71
1750378430;23.07
1750378431;88.34
1750378432;43.59
1750378433;62.28
1750378434;77.04
1750378435;38.31
1750378436;80.15
1750378437;93.08
1750378439;15.9
1750378440;56.44
1750378441;4.41
1750378442;83.05
1750378443;79.54
1750378444;83.94
1750378445;92.31
1750378446;74.14
1750378447;52.76
1750378448;24.29
1750378449;85.91
1750378450;89.36
1750378451;91.02
1750378453;66.72
1750378454;15.32
1750378455;8.73
1750378456;16.91
1750378457;52.83
1750378458;80.91
1750378459;30.28
1750378460;46.96
1750378461;74.2
1750378462;66.02
1750378463;95.67
1750378464;43.89
1750378466;71.7
1750378467;56.36
1750378468;25.59
1750378469;70.95
1750378470;33.32
1750378471;76.62
1750378472;97.46
1750378473;9.03
1750378474;77.37
1750378475;30.49
1750378476;56.59
1750378477;43.35
1750378478;45.54
1750378480;17.82
1750378481;97.14
1750378482;18.36
1750378483;53.18
1750378484;84.14
1750378485;31.5
1750378486;39.19
1750378487;7.84
1750378488;94.18
1750378489;62.64
1750378490;12.7
1750378491;19.59
1750378492;28.03
1750378494;64.44
1750378495;76.86
1750378496;3.98
1750378497;64.1
1750378498;99.26
1750378499;93.4
1750378500;36.21
1750378501;56.88
1750378502;35.96
1750378503;26.28
1750378504;81.35
1750378506;24.48
1750378507;63.69
1750378508;67.97
1750378509;68.71
1750378510;5.71
1750378511;49.66
1750378512;12.2
1750378513;3.37
1750378514;20.87
1750378515;64.67
1750378516;71.46
1750378517;7.26
1750378519;79.35
1750378520;21.64
1750378521;55.63
1750378522;94.5
1750378523;22.88
1750378524;83.44
1750378525;94.78
1750378526;41.9
1750378527;90.93
1750378528;63.13
1750378529;76.62
1750378530;90.31
1750378532;7.51
1750378533;34.87
1750378534;90.33
1750378535;50.78
1750378536;93.09
1750378537;63.2
1750378538;43.94
1750378539;23.69
1750378540;54.61
1750378541;30.41
1750378542;6.87
1750378543;39.83
1750378544;98.67
1750378546;83.22
1750378547;86.56
1750378548;61.76
1750378549;86.5
1750378550;15.61
1750378551;48.87
1750378552;91.34
1750378553;5.48
1750378554;28.22
1750378555;31.43
1750378556;99.45
1750378557;79.71
1750378558;86.94
1750378559;15.92
1750378561;35.48
1750378562;33.74
1750378563;87.8
1750378564;34.15
1750378565;55.89
1750378566;87.33
1750378567;81.48
1750378568;99.66
1750378569;99.32
1750378570;49.7
1750378571;65.25
1750378572;46.15
1750378574;53.41
1750378575;16.29
1750378576;42.57
1750378577;35.02
1750378578;95.85
1750378579;47.71
1750378580;61.74
1750378581;56.61
1750378582;48.63
1750378583;20.29
1750378584;37.83
1750378586;69.75
1750378588;58.84
1750378589;92.63
1750378590;53.13
1750378591;28.33
1750378592;64.89
1750378593;18.99
1750378594;38.82
1750378595;61.66
1750378596;69.43
1750378597;85.71
1750378598;97.35
1750378599;94.33
1750378601;41.92
1750378602;80.08
1750378603;98.62
1750378604;64.18
1750378605;89.8
1750378606;98.08
1750378607;12.78
1750378608;13.6
1750378609;21.42
1750378610;99.18
1750378611;10.54
1750378612;47.29
1750378614;64.04
1750378615;54.24
1750378616;87.43
1750378617;72.29
1750378618;65.22
1750378619;51.56
1750378620;11.51
1750378621;54.8
1750378622;24.61
1750378623;69.17
1750378624;21.99
1750378625;78.82
1750378627;12.28
1750378628;35.1
1750378629;88.43
1750378630;82.77
1750378631;26.77
1750378632;88.34
1750378633;96.94
1750378634;97.11
1750378635;89.93
1750378636;70.0
1750378637;38.1
1750378638;30.98
1750378640;9.85
1750378641;75.11
1750378642;52.72
1750378643;37.82
1750378644;52.07
1750378645;76.38
1750378646;90.39
1750378647;31.18
1750378648;87.67
1750378649;79.48
1750378650;9.82
1750378651;74.96
1750378653;24.4
1750378654;91.31
1750378655;45.66
1750378656;78.99
1750378657;75.15
1750378658;71.41
1750378659;62.59
1750378660;51.01
1750378661;58.65
1750378662;0.53
1750378663;84.8
1750378664;19.26
1750378666;86.25
1750378667;62.01
1750378668;62.14
1750378669;55.3
1750378670;85.85
1750378671;22.61
1750378672;90.99
1750378673;40.65
1750378674;40.48
1750378675;24.8
1750378677;68.58
1750378678;89.59
1750378679;6.75
1750378680;58.26
1750378681;26.87
1750378682;92.34
1750378683;16.88
1750378684;86.07
1750378685;24.96
1750378687;8.71
1750378688;2.23
1750378689;63.64
1750378690;51.15
1750378691;99.61
1750378692;51.26
1750378693;71.05
1750378694;93.2
1750378695;92.1
1750378697;92.54
1750378698;87.87
1750378699;89.8
1750378700;54.67
1750378701;66.01
1750378702;13.19
1750378703;83.99
1750378704;23.88
1750378705;79.52
