timestamp;gpu_usage
1750378375;8.7
1750378376;46.6
1750378377;66.03
1750378378;78.78
1750378379;66.75
1750378380;15.71
1750378381;36.31
1750378382;28.93
1750378383;12.64
1750378384;76.69
1750378385;43.49
1750378386;66.49
1750378388;23.17
1750378389;92.79
1750378390;73.55
1750378391;26.51
1750378392;95.48
1750378393;47.25
1750378394;34.05
1750378395;65.28
1750378396;79.86
1750378397;74.62
1750378399;32.47
1750378400;21.64
1750378401;11.77
1750378402;97.7
1750378403;40.13
1750378404;26.74
1750378405;79.8
1750378406;3.75
1750378407;64.55
1750378408;27.16
1750378409;84.81
1750378410;26.79
1750378411;16.76
1750378413;76.19
1750378414;77.44
1750378415;7.27
1750378416;13.01
1750378417;16.78
1750378418;13.36
1750378419;92.43
1750378420;3.47
1750378421;91.25
1750378422;90.63
1750378423;31.47
1750378424;28.07
1750378426;92.15
1750378427;92.03
1750378428;59.75
1750378429;98.24
1750378430;56.31
1750378431;87.91
1750378432;93.67
1750378433;40.85
1750378434;98.25
1750378435;23.11
1750378436;4.97
1750378437;0.22
1750378439;81.58
1750378440;54.41
1750378441;55.88
1750378442;36.55
1750378443;35.08
1750378444;94.24
1750378445;78.03
1750378446;38.19
1750378447;34.74
1750378448;72.24
1750378449;33.17
1750378450;54.98
1750378451;3.24
1750378453;37.45
1750378454;25.31
1750378455;98.83
1750378456;61.11
1750378457;81.72
1750378458;53.89
1750378459;18.01
1750378460;68.49
1750378461;27.85
1750378462;99.66
1750378463;51.14
1750378464;9.22
1750378466;21.64
1750378467;6.03
1750378468;98.24
1750378469;58.48
1750378470;0.73
1750378472;24.68
1750378473;53.57
1750378474;46.45
1750378475;13.92
1750378476;35.95
1750378477;36.19
1750378478;46.51
1750378480;70.4
1750378481;51.95
1750378482;76.16
1750378483;77.78
1750378484;58.28
1750378485;80.51
1750378486;40.77
1750378487;50.37
1750378488;49.43
1750378489;9.6
1750378490;12.83
1750378491;11.92
1750378492;81.16
1750378494;71.96
1750378495;22.18
1750378496;70.68
1750378497;23.18
1750378498;68.05
1750378499;95.63
1750378500;97.97
1750378501;79.57
1750378502;10.37
1750378503;83.6
1750378504;71.27
1750378506;84.43
1750378507;57.75
1750378508;46.16
1750378509;75.39
1750378510;51.07
1750378511;98.19
1750378512;81.51
1750378513;45.76
1750378514;56.21
1750378515;78.28
1750378516;66.62
1750378517;57.45
1750378519;89.36
1750378520;96.5
1750378521;22.99
1750378522;43.62
1750378523;64.56
1750378524;88.42
1750378525;80.38
1750378526;81.71
1750378527;95.8
1750378528;25.64
1750378529;65.19
1750378532;86.34
1750378533;80.43
1750378534;12.27
1750378535;8.72
1750378536;0.4
1750378537;80.64
1750378538;10.25
1750378539;58.62
1750378540;14.2
1750378541;25.09
1750378542;92.18
1750378543;70.33
1750378544;82.08
1750378546;94.71
1750378547;72.73
1750378548;42.79
1750378549;51.85
1750378550;58.08
1750378551;40.92
1750378552;22.02
1750378553;67.24
1750378554;64.25
1750378555;32.95
1750378556;4.27
1750378557;19.66
1750378558;25.27
1750378559;4.94
1750378561;87.84
1750378562;68.54
1750378563;98.36
1750378564;96.75
1750378565;7.23
1750378566;70.94
1750378567;66.26
1750378568;20.43
1750378569;44.09
1750378570;92.02
1750378571;0.03
1750378572;27.49
1750378574;41.52
1750378575;1.48
1750378576;39.27
1750378577;76.01
1750378578;39.36
1750378579;29.94
1750378580;61.09
1750378581;48.1
1750378582;63.27
1750378583;78.71
1750378584;52.99
1750378585;49.95
1750378586;5.63
1750378588;69.39
1750378589;90.37
1750378590;47.61
1750378591;93.86
1750378592;27.62
1750378593;19.22
1750378594;55.41
1750378595;19.31
1750378596;12.99
1750378597;27.74
1750378598;16.87
1750378599;42.61
1750378601;24.36
1750378602;17.05
1750378603;80.81
1750378604;32.04
1750378605;94.1
1750378606;92.92
1750378607;53.07
1750378608;70.4
1750378609;8.39
1750378610;9.09
1750378611;74.99
1750378612;1.27
1750378614;1.29
1750378615;2.58
1750378616;65.07
1750378617;75.02
1750378618;95.15
1750378619;23.08
1750378620;98.68
1750378621;75.79
1750378622;4.77
1750378623;92.66
1750378624;76.67
1750378625;45.28
1750378627;90.31
1750378628;85.82
1750378629;59.81
1750378630;21.92
1750378631;28.14
1750378632;6.32
1750378633;31.67
1750378634;7.48
1750378635;23.01
1750378636;23.78
1750378637;82.43
1750378638;70.76
1750378640;66.84
1750378641;14.67
1750378642;29.6
1750378643;45.91
1750378644;93.9
1750378645;92.85
1750378646;83.54
1750378647;32.84
1750378648;22.63
1750378649;63.71
1750378650;23.64
1750378651;7.29
1750378653;73.69
1750378654;56.21
1750378655;86.97
1750378656;7.27
1750378657;46.09
1750378658;25.49
1750378659;33.05
1750378660;18.63
1750378661;80.68
1750378662;20.11
1750378663;86.17
1750378664;15.98
1750378666;25.02
1750378667;82.54
1750378668;47.8
1750378669;28.52
1750378670;51.83
1750378671;81.35
1750378672;45.68
1750378673;52.61
1750378674;21.48
1750378675;2.74
1750378677;26.78
1750378678;29.97
1750378679;19.32
1750378680;9.5
1750378681;14.8
1750378682;54.16
1750378683;20.42
1750378684;16.52
1750378685;73.18
1750378687;37.18
1750378690;49.67
1750378691;80.61
1750378692;63.82
1750378693;65.19
1750378694;78.65
1750378697;48.55
1750378698;71.06
1750378699;32.92
1750378700;82.11
1750378701;71.79
1750378702;21.0
1750378703;4.14
1750378704;82.52
1750378705;73.69
