timestamp;gpu_usage
1750378367;63.71
1750378368;75.15
1750378369;2.93
1750378370;55.58
1750378371;43.32
1750378372;56.28
1750378373;12.94
1750378375;64.42
1750378376;62.83
1750378377;18.2
1750378378;60.91
1750378379;68.56
1750378380;41.38
1750378381;58.64
1750378382;12.17
1750378383;1.96
1750378384;63.01
1750378385;34.23
1750378386;8.53
1750378388;74.58
1750378389;82.07
1750378390;87.67
1750378391;34.32
1750378392;46.7
1750378393;60.1
1750378394;9.73
1750378395;87.4
1750378396;94.94
1750378397;50.2
1750378399;85.09
1750378400;76.23
1750378401;54.0
1750378402;80.97
1750378403;33.09
1750378404;32.13
1750378405;31.74
1750378406;94.19
1750378407;10.5
1750378408;23.8
1750378409;18.54
1750378410;14.63
1750378411;69.03
1750378413;5.91
1750378414;13.18
1750378415;5.77
1750378416;33.85
1750378417;9.89
1750378418;44.33
1750378419;97.72
1750378420;57.34
1750378421;89.96
1750378422;86.5
1750378423;27.04
1750378424;21.05
1750378426;15.41
1750378427;43.23
1750378428;43.25
1750378429;75.44
1750378430;99.27
1750378431;90.3
1750378432;50.45
1750378433;66.91
1750378434;61.38
1750378435;97.73
1750378436;73.62
1750378437;73.99
1750378439;23.86
1750378440;89.04
1750378441;45.94
1750378442;30.12
1750378443;76.91
1750378444;76.42
1750378445;57.73
1750378446;52.48
1750378447;99.96
1750378448;83.35
1750378449;35.46
1750378450;46.72
1750378451;83.69
1750378453;85.85
1750378454;62.79
1750378455;70.45
1750378456;35.43
1750378457;78.5
1750378458;18.62
1750378459;24.25
1750378460;30.5
1750378461;92.7
1750378462;79.03
1750378463;41.47
1750378464;83.25
1750378466;94.22
1750378467;99.25
1750378468;71.5
1750378469;51.21
1750378470;30.65
1750378471;22.0
1750378472;92.32
1750378473;31.36
1750378474;50.41
1750378475;2.54
1750378476;30.41
1750378477;19.23
1750378478;49.91
1750378480;98.29
1750378481;82.65
1750378482;76.09
1750378483;71.79
1750378484;31.36
1750378485;99.26
1750378486;83.32
1750378487;77.41
1750378488;54.39
1750378489;88.09
1750378490;11.51
1750378491;99.92
1750378492;29.84
1750378494;74.94
1750378495;69.35
1750378496;64.85
1750378497;36.94
1750378498;51.35
1750378499;81.22
1750378500;62.1
1750378501;74.24
1750378502;65.83
1750378503;8.27
1750378504;79.89
1750378506;16.75
1750378507;10.84
1750378508;5.25
1750378509;68.66
1750378510;20.34
1750378511;77.33
1750378512;66.66
1750378513;80.17
1750378514;26.3
1750378515;58.88
1750378516;43.23
1750378517;79.35
1750378519;57.04
1750378520;67.05
1750378521;24.11
1750378522;49.51
1750378523;88.45
1750378524;44.85
1750378525;36.26
1750378526;22.23
1750378527;99.37
1750378528;98.05
1750378529;9.74
1750378530;38.83
1750378532;15.49
1750378533;41.84
1750378534;40.42
1750378535;27.38
1750378536;7.58
1750378537;16.76
1750378538;98.28
1750378539;70.86
1750378540;7.7
1750378541;65.03
1750378542;40.1
1750378543;90.03
1750378544;12.99
1750378546;0.84
1750378547;33.63
1750378548;25.63
1750378549;37.79
1750378550;44.71
1750378551;66.49
1750378552;56.44
1750378553;37.13
1750378554;56.47
1750378555;38.66
1750378556;18.64
1750378557;77.32
1750378558;70.73
1750378559;37.32
1750378561;32.81
1750378562;71.63
1750378563;31.54
1750378564;7.92
1750378565;13.45
1750378566;67.39
1750378567;58.98
1750378568;77.65
1750378569;59.11
1750378570;3.83
1750378571;73.27
1750378572;27.78
1750378574;13.39
1750378575;89.4
1750378576;83.68
1750378577;52.58
1750378578;53.83
1750378579;63.59
1750378580;14.46
1750378581;94.17
1750378582;77.75
1750378583;93.25
1750378584;88.63
1750378585;49.17
1750378586;49.54
1750378588;96.87
1750378589;0.16
1750378590;87.95
1750378591;84.23
1750378592;10.26
1750378593;61.55
1750378594;3.26
1750378595;14.13
1750378596;30.33
1750378597;98.32
1750378598;30.66
1750378599;20.57
1750378601;47.62
1750378602;76.68
1750378603;60.73
1750378604;77.91
1750378605;94.62
1750378606;88.41
1750378607;66.29
1750378608;30.2
1750378609;92.38
1750378610;17.4
1750378611;42.17
1750378612;90.74
1750378614;1.57
1750378615;95.72
1750378616;0.11
1750378617;5.6
1750378618;20.37
1750378619;21.54
1750378620;71.14
1750378621;52.91
1750378622;0.93
1750378623;12.78
1750378624;87.55
1750378625;74.66
1750378627;30.36
1750378628;71.24
1750378629;45.89
1750378630;14.63
1750378631;22.19
1750378632;27.09
1750378633;32.16
1750378634;93.41
1750378635;25.51
1750378636;0.24
1750378637;78.19
1750378638;4.4
1750378640;20.02
1750378641;47.91
1750378642;38.69
1750378643;88.92
1750378644;92.7
1750378645;19.79
1750378646;9.27
1750378647;93.57
1750378648;56.53
1750378649;85.4
1750378650;97.09
1750378651;1.45
1750378653;16.15
1750378654;0.4
1750378655;2.16
1750378656;59.83
1750378657;66.92
1750378658;78.83
1750378659;58.09
1750378660;29.5
1750378661;86.12
1750378662;14.47
1750378663;8.9
1750378664;21.17
1750378666;15.28
1750378667;99.63
1750378668;91.51
1750378669;22.39
1750378670;48.99
1750378671;9.72
1750378672;66.38
1750378673;83.09
1750378674;94.39
1750378675;36.55
1750378677;54.57
1750378678;66.2
1750378679;88.05
1750378680;11.68
1750378681;32.19
1750378682;45.53
1750378683;24.51
1750378684;40.39
1750378685;3.73
1750378687;50.38
1750378688;8.99
1750378689;44.45
1750378690;66.37
1750378691;40.87
1750378692;15.9
1750378693;63.11
1750378694;9.2
1750378695;39.53
1750378697;36.33
1750378698;67.44
1750378699;47.42
1750378700;38.6
1750378701;63.33
1750378702;43.32
1750378703;4.84
1750378704;91.22
1750378705;97.43
