timestamp;gpu_usage
1750378373;98.28
1750378375;59.04
1750378376;29.56
1750378377;90.96
1750378378;68.8
1750378379;51.38
1750378380;51.55
1750378381;87.75
1750378382;0.97
1750378383;16.77
1750378384;15.61
1750378385;48.54
1750378386;90.05
1750378388;77.56
1750378389;92.04
1750378390;76.48
1750378391;78.76
1750378392;51.53
1750378393;23.51
1750378394;43.52
1750378395;9.92
1750378396;22.11
1750378397;0.57
1750378399;50.1
1750378400;46.83
1750378401;50.17
1750378402;76.46
1750378403;8.75
1750378404;10.58
1750378405;18.28
1750378406;41.78
1750378407;8.73
1750378408;20.83
1750378409;97.47
1750378410;24.53
1750378411;93.94
1750378413;67.23
1750378414;36.75
1750378415;66.26
1750378416;71.53
1750378417;78.8
1750378418;24.09
1750378419;70.73
1750378420;1.07
1750378421;15.88
1750378422;62.77
1750378423;72.53
1750378424;83.07
1750378426;7.89
1750378427;48.3
1750378428;67.01
1750378429;37.55
1750378430;96.27
1750378431;1.27
1750378432;66.42
1750378433;47.36
1750378434;96.58
1750378435;79.17
1750378437;51.7
1750378439;80.59
1750378440;91.81
1750378441;54.88
1750378442;48.7
1750378443;76.69
1750378444;84.06
1750378445;31.19
1750378446;72.75
1750378447;35.03
1750378448;80.48
1750378449;26.28
1750378450;55.18
1750378451;2.77
1750378453;69.3
1750378454;33.83
1750378455;79.38
1750378456;98.86
1750378457;22.68
1750378458;54.23
1750378459;47.5
1750378461;88.63
1750378462;36.21
1750378463;19.9
1750378464;31.18
1750378466;93.15
1750378467;8.45
1750378468;56.4
1750378469;91.26
1750378470;29.49
1750378471;75.51
1750378472;6.63
1750378473;76.21
1750378474;23.25
1750378475;73.59
1750378476;83.59
1750378477;68.3
1750378478;53.66
1750378480;84.59
1750378481;45.98
1750378483;28.35
1750378484;25.94
1750378485;44.25
1750378486;82.66
1750378487;35.06
1750378488;65.33
1750378489;70.54
1750378490;90.45
1750378491;52.59
1750378492;57.43
1750378494;41.98
1750378495;30.13
1750378496;55.89
1750378497;3.64
1750378498;57.07
1750378499;54.02
1750378500;4.35
1750378501;71.15
1750378502;55.87
1750378503;30.07
1750378504;26.55
1750378506;16.67
1750378507;16.67
1750378508;39.5
1750378509;19.44
1750378510;3.14
1750378511;76.07
1750378512;33.94
1750378513;80.23
1750378514;24.12
1750378515;66.35
1750378516;70.51
1750378517;4.15
1750378519;63.83
1750378520;18.87
1750378521;99.97
1750378522;96.13
1750378523;40.42
1750378524;69.74
1750378525;78.42
1750378526;85.42
1750378527;17.19
1750378528;96.69
1750378529;31.06
1750378530;60.4
1750378532;13.42
1750378533;11.47
1750378534;89.4
1750378535;43.78
1750378536;31.78
1750378537;99.3
1750378538;70.28
1750378539;98.7
1750378540;87.24
1750378541;95.96
1750378542;27.94
1750378543;79.12
1750378544;35.08
1750378546;19.33
1750378547;25.4
1750378548;25.08
1750378549;18.03
1750378550;42.61
1750378551;90.67
1750378552;41.0
1750378553;61.7
1750378554;63.11
1750378555;25.84
1750378556;5.54
1750378557;50.75
1750378558;53.35
1750378559;15.68
1750378561;91.69
1750378562;61.57
1750378563;91.86
1750378564;0.72
1750378565;49.78
1750378566;30.57
1750378567;90.02
1750378568;73.61
1750378569;2.49
1750378570;45.0
1750378571;9.96
1750378572;41.91
1750378574;55.92
1750378575;72.27
1750378576;36.79
1750378577;76.09
1750378578;66.06
1750378579;64.89
1750378580;82.47
1750378581;21.89
1750378582;53.77
1750378583;55.16
1750378584;18.54
1750378585;18.46
1750378586;8.3
1750378588;96.31
1750378589;53.19
1750378590;75.95
1750378591;91.95
1750378592;39.91
1750378593;74.33
1750378594;26.25
1750378595;39.56
1750378596;97.74
1750378597;46.31
1750378598;24.85
1750378599;4.21
1750378601;5.5
1750378602;99.83
1750378603;8.72
1750378604;52.77
1750378605;60.98
1750378606;30.37
1750378607;95.88
1750378608;47.83
1750378609;27.65
1750378610;75.58
1750378611;57.6
1750378612;86.51
1750378614;4.61
1750378615;65.41
1750378616;38.71
1750378617;59.27
1750378618;50.35
1750378619;38.34
1750378620;37.93
1750378621;15.84
1750378622;53.35
1750378623;9.59
1750378624;90.87
1750378625;92.51
1750378627;95.07
1750378628;87.05
1750378629;12.59
1750378630;82.85
1750378631;11.45
1750378632;89.08
1750378633;61.99
1750378634;87.65
1750378635;79.98
1750378636;18.35
1750378637;0.14
1750378638;61.97
1750378640;58.81
1750378642;78.45
1750378643;12.18
1750378644;32.19
1750378645;49.8
1750378646;42.73
1750378647;94.14
1750378648;64.45
1750378649;89.92
1750378650;97.2
1750378651;99.68
1750378653;46.41
1750378654;86.7
1750378655;47.82
1750378656;68.45
1750378657;43.01
1750378658;82.35
1750378659;2.97
1750378660;9.89
1750378661;58.22
1750378662;58.07
1750378663;1.94
1750378664;9.21
1750378666;20.78
1750378667;66.18
1750378668;10.77
1750378669;98.42
1750378670;11.63
1750378671;27.24
1750378672;31.44
1750378673;91.8
1750378674;31.19
1750378675;56.1
1750378677;47.98
1750378678;31.87
1750378679;7.22
1750378680;48.91
1750378681;69.07
1750378682;37.16
1750378683;65.52
1750378684;58.56
1750378685;42.82
1750378687;82.54
1750378688;99.8
1750378689;58.87
1750378690;19.97
1750378691;65.97
1750378692;71.91
1750378693;37.2
1750378694;7.65
1750378695;60.23
1750378697;82.96
1750378698;23.41
1750378699;16.08
1750378700;75.95
1750378701;66.84
1750378702;67.88
1750378703;5.66
1750378704;15.06
1750378705;13.63
